text,count,percentage
https://muscle3.readthedocs.io,1,0.43
https://parflow.readthedocs.io/en/latest/index.html,1,0.43
https://scholia.readthedocs.io/en/latest/?badge=latest,1,0.43
https://quafing.readthedocs.io/en/latest/?badge=latest,1,0.43
https://readthedocs.org/projects/cookiecutter/?badge=latest,1,0.43
https://cookiecutter.readthedocs.io,1,0.43
https://orange3-argument.readthedocs.io/en/latest/,1,0.43
https://docs.overture.bio/docs/core-software/Arranger/setup\n,1,0.43
https://docs.overture.bio/docs/core-software/Arranger/setup,1,0.43
https://alpaka.readthedocs.io,1,0.43
https://alpaka-group.github.io/alpaka/,1,0.43
https://github.com/plaque2/PyPlaque/wiki,1,0.43
https://t8code.readthedocs.io/en/latest/,1,0.43
https://github.com/DLR-AMR/t8code/wiki,1,0.43
https://github.com/OpenChrom/openchrom/wiki,1,0.43
https://mapreader.readthedocs.io/en/latest,1,0.43
https://mapreader.readthedocs.io/en/latest/,1,0.43
http://www.parallel-in-time.org/pySDC,1,0.43
https://docs.google.com/document/d/1iQxSwqBW3VdIXHm-AtV4TGlgpJPDldogVx6qzscsGxA/edit?usp=sharing provides step-by-step,1,0.43
https://docs.google.com/document/d/1iQxSwqBW3VdIXHm-AtV4TGlgpJPDldogVx6qzscsGxA/edit?usp=sharing,1,0.43
http://docs.datalad.org,1,0.43
http://www.pism.io/docs,1,0.43
https://InPhyT.github.io/UnrollingAverages.jl/stable,1,0.43
https://InPhyT.github.io/UnrollingAverages.jl/dev,1,0.43
https://GalerkinToolkit.github.io/GalerkinToolkit.jl/dev/,1,0.43
https://fzj-iek3-vsa.github.io/mode_behave/,1,0.43
https://github.com/geomedialab/atlas-template/wiki/,1,0.43
https://github.com/geomedialab/atlascine-template/wiki/Developer-documentation,1,0.43
https://docs.overture.bio/docs/core-software/Arranger/overview,1,0.43
http://cerise.readthedocs.io/en/latest/?badge=latest,1,0.43
https://elephant.readthedocs.io/en/latest/,1,0.43
https://juaml.github.io/julearn/index.html,1,0.43
https://orange3-argument.readthedocs.io/en/latest/index.html,1,0.43
https://github.com/ubc-library/geodisy/blob/master/Documentation/index.md,1,0.43
https://aiida-kkr.readthedocs.io/en/latest/?badge=latest,1,0.43
http://aiida-kkr.readthedocs.io,1,0.43
https://github.com/FairRootGroup/FairMQ/blob/dev/README.md,1,0.43
http://yasgui-with-rosemary.github.io/docs,1,0.43
https://python-icat.readthedocs.io/,1,0.43
https://tfp-photonics.github.io/treams,1,0.43
https://docs.rs/rtlola-frontend,1,0.43
https://pyglotaran.readthedocs.io/en/latest/,1,0.43
https://elephant.readthedocs.io/en/latest/?badge=latest,1,0.43
http://nlppln.readthedocs.io/en/latest/?badge=latest,1,0.43
https://fwl-proteus.readthedocs.io/en/latest/index.html,1,0.43
http://spirit-docs.readthedocs.io,1,0.43
https://iffwiki.fz-juelich.de/index.php/Spirit,1,0.43
https://ultimodel.readthedocs.io/en/latest/?badge=latest,1,0.43
https://JuliaBesties.github.io/BestieTemplate.jl/stable,1,0.43
https://JuliaBesties.github.io/BestieTemplate.jl/dev,1,0.43
https://esm-tools.readthedocs.io/en/latest/index.html,1,0.43
https://numpy.org/doc,1,0.43
emcee.readthedocs.io,1,0.43
